epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,36.149,0.6394,0.76011,0.88867,0.99473,1,0.995,0.76996,0.83009,0.56332,0.80137,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365
43,36.9194,0.78647,0.7903,0.90883,0.99438,1,0.995,0.76585,0.84139,0.5866,0.80282,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861
44,37.7351,0.66976,0.81054,0.9041,0.99439,1,0.995,0.80261,0.76481,0.56909,0.78051,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358
45,38.4883,0.74309,0.74063,0.93123,0.99436,1,0.995,0.76949,0.80654,0.54711,0.78415,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855
46,39.2503,0.74662,0.77333,0.91057,0.9942,1,0.995,0.78042,0.78631,0.55935,0.78457,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352
47,40.0125,0.68207,0.73724,0.90053,0.99408,1,0.995,0.76791,0.83638,0.53296,0.79742,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848
48,40.8383,0.70898,0.828,0.91762,0.9952,1,0.995,0.76321,0.87285,0.55471,0.81759,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345
49,41.5837,0.70479,0.74998,0.88511,0.99556,1,0.995,0.79009,0.79791,0.54006,0.80192,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842
50,42.3429,0.7037,0.75491,0.93889,0.99409,1,0.995,0.77993,0.8302,0.54418,0.80993,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338
51,43.1362,0.67953,0.75393,0.89939,0.99338,1,0.995,0.78499,0.78002,0.55722,0.79972,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835
52,44.0649,0.6998,0.78713,0.91922,0.99271,1,0.995,0.77701,0.7748,0.56809,0.79648,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332
53,44.8378,0.66502,0.99641,0.9159,0.99261,1,0.995,0.75855,0.81928,0.54732,0.80217,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828
54,45.5864,0.71897,0.69507,0.89484,0.9928,1,0.995,0.75148,0.82879,0.53689,0.80275,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325
55,46.3495,0.72239,0.7462,0.92724,0.99305,1,0.995,0.75621,0.8128,0.53238,0.80084,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822
56,47.1593,0.70068,0.73425,0.9089,0.99314,1,0.995,0.77005,0.77382,0.54684,0.79944,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318
57,47.9177,0.66172,0.71815,0.89894,0.99272,1,0.995,0.7848,0.75822,0.51847,0.80188,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815
58,48.6925,0.71037,0.73433,0.91647,0.99218,1,0.995,0.78884,0.73795,0.52953,0.79497,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312
59,49.45,0.67421,0.70757,0.90688,0.99233,1,0.995,0.79356,0.77906,0.50634,0.80892,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809
